brand,url,sku,name,description,price,currency,category,images,scraped_at,terms,section,image_downloads
Mango,https://shop.mango.com/fi/women/shirts-shirts/contrast-trim-shirt_67084070.html,67084070,camisa ribetes contraste,"flowy fabric, straight design, shirt-style v-neck collar, long sleeve with buttoned cuffs, front button closure, contrasting trims, office looks",39.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084070_05_B3.jpg?ts=1704805375804', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084070_05_B.jpg?ts=1704803591540', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67084070_05.jpg?ts=1704983594279', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67084070_05-99999999_01.jpg?ts=1704983594279']",2024-02-21T13:01:18.681143,suits,H,"['565a28e4-9cc0-4705-afc2-96f101d92a90', 'b5a0c423-feed-4d08-9c0e-380406077033', 'bad0d1be-d9a9-4c64-a184-89a024481a27', '904a0912-d4a8-4d24-8a72-e801f8b4d849']"
Mango,https://shop.mango.com/fi/women/skirts-long/pleated-asymmetric-skirt_57063822.html,57063822,falda plisada asimétrica,"satin, flowy fabric, asymmetric design, pleated design, evase design, midi design, asymmetric hem, party and events collection",34.99,EUR,faldas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57063822_88_B3.jpg?ts=1687849417277', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57063822_88_B.jpg?ts=1697452559040', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57063822_88.jpg?ts=1688648576948', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57063822_88-99999999_01.jpg?ts=1688648576948']",2024-02-21T13:01:18.993086,suits,H,"['80262d87-3547-4ddd-8b29-442dce2d054e', 'de9a12e4-b1f2-473a-8294-fda6f33127ef', '7d83b6ed-086a-4eac-8b47-6ef8e1b0c7a0', 'a9be21e3-4d66-4eed-9607-7479be19d3d2']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-dresses/semi-transparent-lingerie-dress_57099115.html,57099115,vestido lencero semitransparente,"flowy fabric, midi design, semi-transparent design, lingerie style, v-neck, sleeveless, thin straps, unclosed, lace finish, party and events collection, jen ceballos is the model and content creator behind this exclusive party collection that celebrates sensuality and minimalism",55.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57099115_99_B3.jpg?ts=1695283370251', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57099115_99_B.jpg?ts=1698400972199', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57099115_99.jpg?ts=1697729574053', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57099115_99-99999999_01.jpg?ts=1697727778455']",2024-02-21T13:01:19.398429,suits,H,"['2f676180-09a2-4969-a81d-d60777a525c7', '8b9238f2-3eb1-4060-a73c-695854922bbd', '99cac87e-a148-4d6b-9cef-31a28d0dad65', '834c02cc-dd7a-46ca-9e83-af98fc609509']"
Mango,https://shop.mango.com/fi/women/skirts-long/slit-floral-skirt_67045752.html,67045752,falda flores abertura,"flowy fabric, long design, invisible back zip fastening, side slit, maxi flowers detail, gathered detail, party and events collection",55.99,EUR,faldas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67045752_99_B3.jpg?ts=1707397392346', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67045752_99_B.jpg?ts=1707393832171', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67045752_99.jpg?ts=1708504414920', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67045752_99-99999999_01.jpg?ts=1708504414920']",2024-02-21T13:01:19.606358,suits,H,"['b81a77e8-03d4-46ae-81ac-954e38227af8', 'ea9acac2-ae14-4b4e-804b-04df0577f5bc', '8b08b224-0a5b-4340-9b2a-136d640d6592', 'e4fcd946-f980-4c0d-a302-da70df971351']"
Mango,https://shop.mango.com/fi/women/shirts-shirts/satin-striped-shirt_67095756.html,67095756,camisa rayas satinada,"flowy fabric, satin, straight design, striped print, shirt-style collar, long sleeve with buttoned cuffs, front button closure",39.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67095756_05_B3.jpg?ts=1707238995983', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67095756_05_B.jpg?ts=1707235397055', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67095756_05.jpg?ts=1707321818362', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67095756_05-99999999_01.jpg?ts=1707316395242']",2024-02-21T13:01:19.847024,suits,H,"['18626e60-1862-4892-a36a-d91aaa5eb05f', 'b3f0f104-9db1-4182-b209-685f9e4c774f', 'f5e276dc-8aa1-44aa-ab6f-39394ee094e3', 'a72883b8-cc7c-459e-a464-55345248b9b5']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-dresses/leather-effect-halter-dress_67094027.html,67094027,vestido halter efecto piel,"faux leather, long design, straight design, halter neck, open back, sleeveless, bow fastening on the neck and back, opening in the lower front, inner lining, party and events collection",59.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67094027_76_B3.jpg?ts=1705514598206', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67094027_76_B.jpg?ts=1705510983447', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67094027_76.jpg?ts=1705667613418', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67094027_76-99999999_01.jpg?ts=1705667613418']",2024-02-21T13:01:20.348573,suits,H,"['83c97d4c-d878-42d3-9101-b168ab30d4f5', '2b4f0432-ca0e-497a-ab4b-7cf09943f755', '0be57e71-a58a-4d2b-9afd-68e04fbdb627', '73bc26d1-7bdc-4a5f-9d73-7e382a154495']"
Mango,https://shop.mango.com/fi/women/shirts-shirts/semi-transparent-printed-shirt_67066345.html,67066345,camisa estampada semitransparente,"flowy fabric, straight design, semi-transparent design, flowers print, shirt-style collar, long sleeve with buttoned cuffs, front button closure",39.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67066345_99_B3.jpg?ts=1705514598206', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67066345_99_B.jpg?ts=1705510983447', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67066345_99.jpg?ts=1705930393745', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67066345_99-99999999_01.jpg?ts=1705930393745']",2024-02-21T13:01:20.611459,suits,H,"['a290eb17-f516-421c-8e6a-9e63ac6f8b5b', '63fb6fc8-c2c1-4140-ace7-fce55636a3f3', 'f75a7d13-2818-4f9e-9a71-94e8916df8b2', 'f772e2aa-114a-44a7-8e09-17b01bd3bf39']"
Mango,https://shop.mango.com/fi/women/shirts-shirts/satin-buttoned-shirt_67064039.html,67064039,camisa satinada botones,"flowy fabric, satin, straight design, shirt-style collar, long sleeve, front button closure, office looks",45.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67064039_52_B3.jpg?ts=1702490588983', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67064039_52_B.jpg?ts=1702485194770', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67064039_52.jpg?ts=1702895910271', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67064039_52-99999999_01.jpg?ts=1702895910271']",2024-02-21T13:01:20.906242,suits,H,"['199e1458-17f6-43df-aef8-2f7b1ec32095', '736bf66f-68bd-4e46-bfab-77dfb745d488', '704b17ae-a6cb-4a4b-9c42-16e8ed886302', '923628e6-30ff-4b8f-b624-2276e8497618']"
Mango,https://shop.mango.com/fi/women/shirts-shirts/contrast-striped-shirt_67034041.html,67034041,camisa rayas contraste,"flowy fabric, straight design, striped print, rounded neck, long sleeve with buttoned cuffs, front button closure, contrasting finish, office looks",39.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67034041_05_B3.jpg?ts=1702458192870', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67034041_05_B.jpg?ts=1702452789387', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67034041_05.jpg?ts=1704990788080', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67034041_05-99999999_01.jpg?ts=1704990788080']",2024-02-21T13:01:21.183911,suits,H,"['8037587d-f992-47a8-ab5f-f5fd34dba77d', '87f68458-13cb-486f-abad-c7126a024cc6', '9692f1bb-b020-4ee8-b4b8-3dbeed63743c', 'bee3d254-27d2-49b6-a440-229db8d00c35']"
Mango,https://shop.mango.com/fi/women/shirts-shirts/pocket-striped-shirt_67034040.html,67034040,camisa rayas bolsillos,"straight design, striped print, shirt-style collar, long sleeve with buttoned cuffs, loops on the shoulders, two chest pockets with flaps, front button closure, office looks",45.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67034040_52_B3.jpg?ts=1702458192870', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67034040_52_B.jpg?ts=1702452789387', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67034040_52.jpg?ts=1704898987724', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67034040_52-99999999_01.jpg?ts=1704898987724']",2024-02-21T13:01:21.440967,suits,H,"['c3646321-4ff4-4936-9de9-6a604f43b13f', '1926aa6e-4e5f-4643-80bc-95f5bcacce3b', 'b16b85b1-222b-4642-a7fa-b39226177594', '67748b24-3bbd-449c-b8d1-29895f859335']"
Mango,https://shop.mango.com/fi/women/shirts-blouses/semi-transparent-pleated-blouse_57059111.html,57059111,blusa plisada semitransparente,"flowy fabric, semi-transparent design, pleated design, stand-up collar, long sleeve with buttoned cuffs, front button closure, faux pearl button fastening, plus size available",15.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57059111_05_B3.jpg?ts=1696233772071', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57059111_05_B.jpg?ts=1696231972464', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57059111_05.jpg?ts=1700829179938', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57059111_05-99999999_01.jpg?ts=1700829179938']",2024-02-21T13:01:21.786470,suits,H,"['ef6d1aa0-4214-4d5a-960c-faf63a643df6', '6761cbfd-639b-4766-a7cc-8ab25df56142', '1089eefa-e572-4a31-9cde-6810205f28b0', '13d44677-7c2a-4c16-8fc3-f36299cf8b08']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-dresses/asymmetric-ruffled-dress_57054434.html,57054434,vestido asimétrico volantes,"gauze fabric, flowy fabric, asymmetric design, tailored design, midi design, crew neck, thin straps, back neckline, zip fastening, ruffle details, inner lining",49.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57054434_43_B3.jpg?ts=1689062585325', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57054434_43_B.jpg?ts=1697549576723', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57054434_43.jpg?ts=1689325382251', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57054434_43-99999999_01.jpg?ts=1689325382251']",2024-02-21T13:01:22.018929,suits,H,"['70a99809-82b2-412b-ab96-e719fa3540b0', 'a4042ae3-78b7-4e5f-9775-4b6c2a0281a6', 'ce9c051a-190e-4d51-b549-6a52d99cdf66', '9a91db8e-b70a-404e-b06b-3b6f4c6569d7']"
Mango,https://shop.mango.com/fi/women/skirts-midi/pleated-midi-skirt_67080470.html,67080470,falda midi plisada,"flowy fabric, satin, midi design, pleated design, elastic waist, office looks",45.99,EUR,faldas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67080470_99_B3.jpg?ts=1701075798311', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67080470_99_B.jpg?ts=1698303764238', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67080470_99.jpg?ts=1698409971862', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67080470_99-99999999_01.jpg?ts=1698409971862']",2024-02-21T13:01:22.319694,suits,H,"['76b41004-ef9c-4a10-8c8f-8eb2fb23bebc', 'b4b56443-dffe-45ed-ad73-84781c624c0b', 'be0e52f7-5e84-4205-859b-2c3a22392654', '8bfe42e6-5dc1-4a34-9421-f5a29ffebf2a']"
Mango,https://shop.mango.com/fi/women/skirts-midi/leather-effect-midi-skirt-with-belt_57075965.html,57075965,falda midi cinturón efecto piel,"flowy fabric, midi design, evase design, high waist, side closure, adjustable belt, faux leather, without inner lining, office looks",29.99,EUR,faldas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57075965_99_B3.jpg?ts=1690444994270', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57075965_99_B.jpg?ts=1690441521031', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57075965_99.jpg?ts=1692196409994', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57075965_99-99999999_01.jpg?ts=1692196409994']",2024-02-21T13:01:22.616575,suits,H,"['80379bac-1b80-47f6-b4ab-a8de37139362', '3c5feeb7-c2f2-40f0-879f-cbed7f5ee5e6', 'f5564e7a-3efe-4256-89c8-da56eff66611', '71538de6-48a4-4f24-b9ad-cefaf7c8cded']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-dresses/draped-neck-satin-dress_57040458.html,57040458,vestido satinado cuello drapeado,"satin, flowy fabric, tailored dress, long design, draped neck, thin straps, crossover straps on the back, back neckline, unclosed, party and events collection, a selection of refined garments, made with quality materials to create a feminine and contemporary wardrobe for special occasions.",39.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57040458_20_B3.jpg?ts=1683727425516', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57040458_20_B.jpg?ts=1683722213049', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57040458_20.jpg?ts=1684310639069', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57040458_20-99999999_01.jpg?ts=1684310639069']",2024-02-21T13:01:22.829089,suits,H,"['687ea373-866a-43bb-95ca-352b60acf600', '89e1fa7c-c7aa-4740-9422-b6bdcc2cc9f5', '6f5b411e-3bb3-4d52-8751-1e624e14acee', 'c902d812-3690-4fd6-ad18-962fb8f0b8dd']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-dresses/metallic-gown_67040396.html,67040396,vestido largo metalizado,"metallic finish, long design, straight design, lingerie style, v-neck, v-neckline in the back, sleeveless, thin straps, unclosed, inner lining, party and events collection, online exclusive",99.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67040396_PL_B3.jpg?ts=1701084852388', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67040396_PL_B.jpg?ts=1697198607907', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67040396_PL.jpg?ts=1699257852818', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67040396_PL-99999999_01.jpg?ts=1699257852818']",2024-02-21T13:01:23.155336,suits,H,"['525177c2-1cbb-47ab-8866-20b32b26dc43', 'ac522679-e9a3-45a6-b66e-1b2c9fb9f710', '0c045b7e-6e94-412f-b4c9-02a290d998a8', '40291566-c195-40a1-9cd7-b4fc7be60c71']"
Mango,https://shop.mango.com/fi/women/shirts-printed/chiffon-ruffle-top_57034431.html,57034431,top volantes gasa,"flowy fabric, ruffle design, straight design, cropped design, polka-dot print, thin straps, v-neck, asymmetric hem, unclosed",29.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57034431_05_B3.jpg?ts=1689149055856', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57034431_05_B.jpg?ts=1697542870812', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57034431_05.jpg?ts=1689327182730', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57034431_05-99999999_01.jpg?ts=1689327182730']",2024-02-21T13:01:23.410563,suits,H,"['0b486c32-2a78-402c-b8ba-3c1005369e3b', '2b06f157-0d82-4d31-9589-feed1ed65e51', '77e49ddb-0592-4be7-92f8-a7ff4ac0472c', '19a97171-3666-4ac5-96c3-b6709a03f6a5']"
Mango,https://shop.mango.com/fi/women/skirts-midi/leather-midi-skirt_57095991.html,57095991,falda midi piel,"selection collection, 100% ovine leather, midi design, straight design, side zip fastening, slit detail on the back, decorative seams, inner lining, office looks, a selection of garments that will accompany you during your return to the office. made with quality materials to create a feminine and contemporary wardrobe for your day-to-day routine.",159.99,EUR,faldas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57095991_43_B3.jpg?ts=1690538578299', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57095991_43_B.jpg?ts=1690536808072', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57095991_43.jpg?ts=1691152548922', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57095991_43-99999999_01.jpg?ts=1691152548922']",2024-02-21T13:01:23.893774,suits,H,"['2b172989-c0a8-49b7-a4e3-b2f6607bba66', '49ef0cda-b7a7-4d23-ba7b-0d511df1c664', '068988d7-5b53-43be-80cb-819b98108629', '1dbf522a-4b0a-4f51-b2ef-f99a55a8a45c']"
Mango,https://shop.mango.com/fi/women/shirts-blouses/halter-top-with-slit-detail_57073805.html,57073805,blusa halter detalle abertura,"plus size available, flowy fabric, straight design, halter neck, sleeveless, party and events collection, office looks",22.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57073805_05_B3.jpg?ts=1683630219794', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57073805_05_B.jpg?ts=1683630219794', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57073805_05.jpg?ts=1688461375903', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57073805_05-99999999_01.jpg?ts=1688461375903']",2024-02-21T13:01:24.224334,suits,H,"['65fe4c67-a2a2-4e3e-a65d-151b7029c2c5', 'a4adae6d-215a-4a9e-b392-9dbb639f99bb', '2457a260-cddf-4718-b218-3381983aa868', 'bb05233f-dcc1-456d-82ec-568278d04b18']"
Mango,https://shop.mango.com/fi/women/shirts-blouses/puffed-sleeves-floral-shirt_57096028.html,57096028,blusa floral manga abullonada,"flowy fabric, straight design, floral print, graduated print, rounded neck, long sleeve with buttoned cuffs, keyhole detail on the back with button fastening, office looks",22.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57096028_85_B3.jpg?ts=1692183791892', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57096028_85_B.jpg?ts=1692180179994', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57096028_85.jpg?ts=1692610740811', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57096028_85-99999999_01.jpg?ts=1692610740811']",2024-02-21T13:01:24.556885,suits,H,"['4ae49c7f-481f-47d2-9861-eb6a94456a22', '422481be-80f1-4a94-a23d-256b61485e3e', '67c0c96d-51ef-4cac-8694-1dbe5f1bbb28', '93a94ac0-f9c4-446d-a410-02043003327f']"
Mango,https://shop.mango.com/fi/women/skirts-midi/skirt-with-slit-and-belt_57075138.html,57075138,falda cinturón abertura,"flowy fabric, pencil design, midi design, adjustable belt, opening in the lower front, loops, inner lining, plus size available, office looks",19.99,EUR,faldas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57075138_99_B3.jpg?ts=1691748233299', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57075138_99_B.jpg?ts=1691744592462', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57075138_99.jpg?ts=1692023607370', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57075138_99-99999999_01.jpg?ts=1692023607370']",2024-02-21T13:01:24.927373,suits,H,"['50ec81bc-6d06-40b9-bedf-5c9f77a3502f', '01b3281c-8df2-4dce-95fe-c4bc4ca2b286', 'ff279876-073b-4682-a8a1-63a0ce554344', '3b947d7c-ce26-4040-b1d7-c9120f80f633']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-jumpsuits/belt-printed-jumpsuit_57000206.html,57000206,mono cinturón estampado,"flowy fabric, straight design, long design, tropical print, lapel-collar v-neck collar, sleeveless, removable printed belt, plus size available, office looks",29.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57000206_99_B3.jpg?ts=1679652211791', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57000206_99_B.jpg?ts=1679647272620', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57000206_99.jpg?ts=1682061666554', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57000206_99-99999999_01.jpg?ts=1682061666554']",2024-02-21T13:01:25.147883,suits,H,"['930eb561-ba43-4e56-b2b3-cfdf5e37254c', 'ba95a8d6-be35-4fc2-8bec-4775f5e96d71', 'dc8f1d32-9dac-4782-816c-f37fdaa6d491', 'f883bb3e-6508-4634-be0a-db70d77ab2a3']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-dresses/print-wrap-dress_57065964.html,57065964,vestido cruzado estampado,"flowy fabric, crossover design, long design, geometric print, wrap detail, long sleeve, bow on the waist, office looks",22.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57065964_05_B3.jpg?ts=1684137813842', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57065964_05_B.jpg?ts=1684136297324', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57065964_05.jpg?ts=1695106959603', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57065964_05-99999999_01.jpg?ts=1695106959603']",2024-02-21T13:01:26.263258,suits,H,"['eb9f64bd-0f08-4dbf-9464-bc2a8dd359a5', 'f2dce890-91f4-4e8b-a337-58e4d801ba05', '5a606294-d824-43d8-bd43-8477bc71b6ce', '9880faef-08ea-4912-8d6b-f9f1baea2631']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-jumpsuits/cargo-jumpsuit-with-pockets_67085741.html,67085741,mono bolsillos cargo,"flowy fabric, long design, straight design, shirt-style collar, sleeveless, two patch pockets with flaps on the chest, two side pockets, two side pockets with flaps, front snap button closure, ribbon on the waist with tie closure, inner lining, plus size available",59.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67085741_37_B3.jpg?ts=1705514598206', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67085741_37_B.jpg?ts=1705510983447', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67085741_37.jpg?ts=1706700802686', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67085741_37-99999999_01.jpg?ts=1708074220740']",2024-02-21T13:01:26.550514,cargo,H,"['a4a0897d-6cd6-439c-85ef-646d8cee9403', '64336357-4acc-47ef-bf47-73dfa4e498fd', '663f85d8-bc41-49c8-83e4-4e34f750aa3f', '2370d91f-64db-4bee-b173-bda5c04d2875']"
Mango,https://shop.mango.com/fi/women/dresses-and-jumpsuits-jumpsuits/satin-cargo-jumpsuit_67060453.html,67060453,mono cargo satinado,"satin, long design, straight design, cargo design, shirt-style collar, long sleeve with buttoned cuffs, front button closure, front zip closure, two side pockets, two cargo pockets, loops, inner lining",79.99,EUR,vestidos y monos,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67060453_37_B3.jpg?ts=1701088419258', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67060453_37_B.jpg?ts=1697634194882', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67060453_37.jpg?ts=1699266777879', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67060453_37-99999999_01.jpg?ts=1699266777879']",2024-02-21T13:01:26.995928,cargo,H,"['5112e468-05f0-4b23-afcb-c19a24ab4229', '10ff1ef4-595a-4e0e-8b1a-5474981f1cf4', '8ac9cbc0-eff0-4d1d-9965-7ea928118227', 'ab128a03-e197-45a5-8e8b-2a8596157165']"
Mango,https://shop.mango.com/fi/women/skirts-long/knitted-skirt-with-cargo-pockets_57073814.html,57073814,falda punto bolsillos cargo,"flowy fabric, fine knit fabric, long design, straight design, two cargo pockets, elasticated waist, unclosed, back-slit hem",29.99,EUR,faldas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57073814_99_B3.jpg?ts=1690355076338', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57073814_99_B.jpg?ts=1690353192481', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57073814_99.jpg?ts=1695112370439', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57073814_99-99999999_01.jpg?ts=1695112370439']",2024-02-21T13:01:27.919270,cargo,H,"['2dcf894b-9d14-4e5e-bada-fd973adec678', 'edc665d2-07c7-4b0a-9f39-46ef73a3f92b', '3ad1db42-e546-477f-a6db-83596ea01fde', 'e6cbb19c-fddd-4e49-95c5-2d7f4807fbbd']"
Mango,https://shop.mango.com/fi/women/shirts-shirts/cotton-parachute-shirt_67023699.html,67023699,camisa parachute algodón,"cotton-blend fabric, cropped design, shirt-style collar, long sleeve, front button closure, hem with elastic band, adjustable hem, the mng heritage collection is inspired by our most iconic designs from the 90s. reinterpreted pieces from our own archives, more contemporary than ever.
",45.99,EUR,camisas,"['https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67023699_02_B3.jpg?ts=1701936215261', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67023699_02_B.jpg?ts=1701934419308', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/S6/67023699_02.jpg?ts=1705649653546', 'https://st.mngbcn.com/rcs/pics/static/T6/fotos/outfit/S6/67023699_02-99999999_01.jpg?ts=1705649653546']",2024-02-21T13:01:28.198600,cargo,H,"['d86bfbe4-0b03-42e1-a0fb-f649fca76526', 'e0ebd625-2370-4418-bca1-e1e8e9349cea', '2153ad17-4797-4bc0-9a7d-6370d7ce60ff', 'aed8486c-f36a-494d-809c-b098c162370e']"
Mango,https://shop.mango.com/fi/women/skirts-long/cargo-skirt-with-slit_57034435.html,57034435,falda cargo abertura,"flowy fabric, cargo design, long design, high waist, loops, two cargo pockets, two welt pockets on the back, concealed button, hook and zip fastening, front slit, office looks",34.99,EUR,faldas,"['https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57034435_05_B3.jpg?ts=1689062585325', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57034435_05_B.jpg?ts=1697539753119', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/S6/57034435_05.jpg?ts=1689327182730', 'https://st.mngbcn.com/rcs/pics/static/T5/fotos/outfit/S6/57034435_05-99999999_01.jpg?ts=1689327182730']",2024-02-21T13:01:28.437777,cargo,H,"['b787d178-4c93-4cb8-916b-a7fba3fca257', '32b0f0bb-661e-4c2f-80b7-34064ffd2139', 'c2ded096-b8c3-4ffb-8b23-a724466a0bba', '6baca7b0-2cac-4fbb-a4b4-b214ed844e41']"
